name	linking_url
Veracruz	https://fr.wikipedia.org/wiki/Veracruz_(État)
Géographie de l'Égypte	https://fr.wikipedia.org/wiki/Géographie_de_l'Égypte
Forêt amazonienne	https://fr.wikipedia.org/wiki/Forêt_amazonienne
Berlin	https://fr.wikipedia.org/wiki/Berlin
Benzène	https://fr.wikipedia.org/wiki/Benzène
Thèbes	https://fr.wikipedia.org/wiki/Thèbes_(Égypte)
Meuse	https://fr.wikipedia.org/wiki/Meuse_(fleuve)
Mer Méditerranée	https://fr.wikipedia.org/wiki/Mer_Méditerranée
Fleurus	https://fr.wikipedia.org/wiki/Fleurus
Bastia	https://fr.wikipedia.org/wiki/Bastia
Lausanne	https://fr.wikipedia.org/wiki/Lausanne
Alabama	https://fr.wikipedia.org/wiki/Alabama
Alaska	https://fr.wikipedia.org/wiki/Alaska
Arizona	https://fr.wikipedia.org/wiki/Arizona
Zacatecas	https://fr.wikipedia.org/wiki/Zacatecas
Arkansas	https://fr.wikipedia.org/wiki/Arkansas
Caroline du Sud	https://fr.wikipedia.org/wiki/Caroline_du_Sud
Colorado	https://fr.wikipedia.org/wiki/Colorado
Connecticut	https://fr.wikipedia.org/wiki/Connecticut
Dakota du Nord	https://fr.wikipedia.org/wiki/Dakota_du_Nord
Dakota du Sud	https://fr.wikipedia.org/wiki/Dakota_du_Sud
Delaware	https://fr.wikipedia.org/wiki/Delaware
El Kab	https://fr.wikipedia.org/wiki/El_Kab
Géorgie	https://fr.wikipedia.org/wiki/Géorgie_(États-Unis)
Hawaï	https://fr.wikipedia.org/wiki/Hawaï
La Réunion	https://fr.wikipedia.org/wiki/La_Réunion
Idaho	https://fr.wikipedia.org/wiki/Idaho
Amiens	https://fr.wikipedia.org/wiki/Amiens
Illinois	https://fr.wikipedia.org/wiki/Illinois
Abbeville	https://fr.wikipedia.org/wiki/Abbeville
Indiana	https://fr.wikipedia.org/wiki/Indiana
Iowa	https://fr.wikipedia.org/wiki/Iowa
Kansas	https://fr.wikipedia.org/wiki/Kansas
Kentucky	https://fr.wikipedia.org/wiki/Kentucky
Saint-Jean-d'Angély	https://fr.wikipedia.org/wiki/Saint-Jean-d'Angély
Rhode Island	https://fr.wikipedia.org/wiki/Rhode_Island
Louisiane	https://fr.wikipedia.org/wiki/Louisiane
Maine	https://fr.wikipedia.org/wiki/Maine_(État)
Maryland	https://fr.wikipedia.org/wiki/Maryland
Massachusetts	https://fr.wikipedia.org/wiki/Massachusetts
Michigan	https://fr.wikipedia.org/wiki/Michigan
Minnesota	https://fr.wikipedia.org/wiki/Minnesota
Missouri	https://fr.wikipedia.org/wiki/Missouri_(État)
Montana	https://fr.wikipedia.org/wiki/Montana
Wyoming	https://fr.wikipedia.org/wiki/Wyoming
Nebraska	https://fr.wikipedia.org/wiki/Nebraska
Nevada	https://fr.wikipedia.org/wiki/Nevada
New Hampshire	https://fr.wikipedia.org/wiki/New_Hampshire
New Jersey	https://fr.wikipedia.org/wiki/New_Jersey
Nouveau-Mexique	https://fr.wikipedia.org/wiki/Nouveau-Mexique
Oklahoma	https://fr.wikipedia.org/wiki/Oklahoma
Oregon	https://fr.wikipedia.org/wiki/Oregon
Vermont	https://fr.wikipedia.org/wiki/Vermont
Virginie	https://fr.wikipedia.org/wiki/Virginie_(État)
Virginie-Occidentale	https://fr.wikipedia.org/wiki/Virginie-Occidentale
Pennsylvanie	https://fr.wikipedia.org/wiki/Pennsylvanie
Washington	https://fr.wikipedia.org/wiki/Washington_(État)
Wisconsin	https://fr.wikipedia.org/wiki/Wisconsin
Acre	https://fr.wikipedia.org/wiki/Acre_(Brésil)
Alagoas	https://fr.wikipedia.org/wiki/Alagoas
Amapá	https://fr.wikipedia.org/wiki/Amapá
Amazonas	https://fr.wikipedia.org/wiki/Amazonas_(Brésil)
